Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DOW,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2019-12-16 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17 00:00:00-05:00,0.0019632944965732157,0.007241868782698212,0.0076099152942034004,-0.00783551112013869,-0.002938165566651974,-0.0021218058006539256,0.009868547873867976,-0.001481251861502174,-0.017169007886910715,0.012051086000576885,0.0020716253854674003,0.010215820804209824,0.0,0.009750720977540739,0.019740139105714573,0.003427543300096976,0.00047813467796949463,0.009560643768069324,0.0008812379693810403,0.010733967905544473,0.006924195707907046,0.0019121147181193373,-0.015068783868853478,-0.003221174479348971,0.00972692343246717,0.011081487013794411,0.006960127290757048,-0.002039590691769681,0.009954427846446658,-0.014213502150090056,-0.006387616020346109,0.005711128629032828,-0.0044340813319902386,-0.004929290788506771,0.00900478291479458,0.0006625246810727078,-0.0001310981919450358,0.0,-0.005315628216327628,0.0028202819616161587,-0.006286510123216637,0.0012089405836772302,0.005523256245154318,-0.004279241469504699,0.01354581964767877,0.010109782426622813,0.0016994655581817216,0.0006708159235670419,-0.006956697338502101,-0.011834453374680826,0.012405946152689439,0.0060975730395549,-0.003788154332974912,0.0,-0.0017157823621172538,0.019986274989295606,0.002432554315532595,-0.006349166587802205,-0.0032379073016282015,-0.006896576063382865,0.007050104369976647,-0.0016603576039188194,0.013576172107465975,0.0023720008107736656,-0.0048141264417156035,0.004535342119300998,-0.003028121915259442,0.0035426280161286188,-0.005415447850935759,0.0014603784768795062,0.03637709904816892,0.008465574483009195,0.0138501447696759,-0.021530235862878815,-0.006515097727106779,-0.006150829662470623,-0.0019930412232991917,-0.0034839492599750446,-0.010182178660326422,-0.0012447766999025358,-0.005636181271270823,-0.007348402760879473,-0.004636821103148435,0.02270485896953093,-0.006339520221066047,-0.0023349231428680534,0.019030415433123865,-0.005208333826631415,0.0002650634310864771,-0.006600966624869255,0.0001573836588022397,-0.005356332932962108,-0.015105925991885535,0.009774016329405454,0.0003295849040150351,-0.0038733552064909704,0.004237190520170305,0.00221092658244839,0.0061198779406718366,-0.004581797631007524
2019-12-18 00:00:00-05:00,-0.0023921541953752707,-0.008360769723755714,-0.0014944702226359593,0.011535641153934817,0.004727845134709402,0.0034695840683244424,-0.011049864925893705,-0.0037129410819430283,0.028009774577318514,-0.003709385461905557,0.011178642586532023,-0.00553722586876247,0.011190966795816756,0.001995593755745514,-0.0031324545081180717,-0.005188522113276034,-0.0055901368040337275,-0.015087592769510454,-0.009025449736604813,0.002313017198141906,0.005110761553814863,-0.009833206516379206,0.00631838384677645,-0.004620094883888973,-0.0015345661198647585,-0.005050447157723412,-0.012529711648227998,-0.0009285758186001701,0.004297482358202563,-0.000954732087550027,-0.0004214116387725534,-0.0071007026563886305,-0.005053193611143091,-0.010000529565367417,-0.007529224853216799,0.0006628082566694737,-0.001445697122549751,0.01584804417699263,-0.1056805546453727,-0.014684834823954235,-0.012692909066342677,-0.007885708048281172,0.027168384427731833,-0.002201728619959549,-0.0030329362695236026,0.0012852184015039612,-0.011726626680736351,0.0014142330650094433,-0.002271144778743829,0.0106953335443507,-0.002580681457584409,-0.0010136943423567977,0.004103105354659867,-0.009415807248131168,-0.006363814351361287,0.03257617584704485,-0.016470282080912224,-8.379714381146214e-05,-0.004265826027842723,-0.00453907365401947,0.008101745563662124,-0.004821249146186176,-0.0007819090414093385,0.02050506406544504,-0.005310129086702608,0.010372940209370662,0.006717392329470228,-0.00472629845748169,-0.0020706976226151177,0.0019579777199700437,0.01672251458655943,0.009189753726839445,0.005329925274578343,0.010354910540547858,-0.0014694830545890854,-0.00025706206122283313,-0.010428502599185503,0.01079307395363102,-0.005825503096842375,-0.0038569031848669196,-0.006141886629052755,-0.0015901016410914725,-0.016913323757996607,-0.0010994087318163127,-0.0021452977601560514,0.006214482510103506,-0.002339647331018404,-0.0005942982874523183,0.010803777817368191,0.036681334404645764,-0.005839616597182719,0.008330911744335008,0.004667985638801786,-0.019644661528321544,-0.009770752025918117,-0.0033477077033666775,-0.010298451129048987,-0.012406627097285038,-0.011777542713944166,0.0027231800430277996
2019-12-19 00:00:00-05:00,0.0010003117388640344,-0.006288362700696268,0.0048198660630422215,0.012269004424888893,0.009969254668884094,-0.0007698768548107655,0.012451766363125746,-0.0004135074503305172,0.02827272096211882,0.004613685162964642,-0.010252784923442055,0.004576743006724968,0.008491704438625384,-0.004567584743176389,-0.0029454229182149846,0.005812743125734324,0.005689604705909838,-0.004761985655380923,0.0008885088163441363,0.003586927789428686,-0.014376850552118028,0.019423496448432484,0.0010248499834814096,0.010365209002629576,-0.00770859636284418,-0.00015810877524283847,0.00628470602111154,0.011391516255034928,0.026239084881569615,0.011127686553702462,-0.003549258013311731,0.0008685443754548347,0.0028623086195077693,-0.0007523111674674775,0.004964654208762265,-0.007310904613304771,0.0006573941629219717,-0.01372050077543515,0.0010890948101478684,0.0010641564890004561,0.007272816712633905,-0.005955750471349937,-0.0013409990661067959,0.003345261023490939,-0.0022154092916829545,0.010131893487729087,0.010594034527939177,0.0011155495631015584,0.013723552568179026,0.0032241022141117626,0.014971916167043733,-0.005011155772759562,0.004713376546856308,0.007576527128189261,0.005122839604203611,0.010525200730079565,0.006756526618961405,0.00751500949601315,0.009421479887884512,0.007282775982866276,0.011305879561258282,-0.002727884810594088,-0.0064752557280518905,0.017427441385420954,0.018289917681822428,-0.01116023885986439,0.004120100117460838,0.00394033736108823,0.0086427928876628,0.0014971193584802475,0.03497956579679706,0.005750578069930988,0.025594358049224327,-0.002813512736793603,0.0036704090165358178,0.002055095914654674,0.007311285952673829,0.003378278225283212,0.009690403242518469,0.005780031504845573,0.006747274991697035,0.006005658354666484,-0.009498270084803744,-0.00884001522469262,0.0069037017105999165,0.004892448440082985,0.004829172486866546,0.011355649056252722,0.01185443760738011,0.0273227300440061,0.0003954113052352674,0.005855188438399104,-0.00421692544541923,0.005158338193697461,-0.0013323441482205043,0.008830635236638547,-0.0009861660348378057,-0.0007453857521266631,0.001833929032853911,-0.006893822746617486
2019-12-20 00:00:00-05:00,-0.0020736042719759233,0.005840578605174078,-0.007930691506912961,0.013352830480020316,-6.110595065807928e-05,-0.007538557249114764,0.03035412723224796,0.005031874001945995,0.01566623642071457,-0.003230170321979381,-0.005782623263630044,0.00750182815581303,-0.016629251779609847,0.00028621350177700407,-0.004335736836538463,0.010004175291442026,-0.005489356135368851,0.010446381075468908,0.004872399940164218,0.003956501261309072,0.017430862904511776,0.001155570172408422,0.007435069153643013,0.010258578660425188,-9.670115372330722e-05,0.008352208516363062,0.003805744618934243,0.007441729920235651,-0.009021397938732093,0.006457086754393206,0.013035863023688341,0.010880709354360507,0.01589272588889299,0.004982552830105609,0.0016494527699468227,0.007421295569694585,0.0023627096875405056,0.007411616211930987,0.0074537896868870504,-0.001792947066623529,0.0,0.023612394430137334,-0.00026845827551495114,-0.0038558198925794872,-0.004402281764843759,0.004395169246144288,-0.0005101811944332567,0.007625520188023829,0.016936310865072496,0.011484960967099226,0.004873051506530341,-0.0008010782494156127,0.009981209754768301,0.011895170224453865,0.012858762477984833,0.01200231340946829,0.00862752390485419,-0.004000934038366995,0.0034891421388630224,0.0004061664518633278,0.0045228013600101275,0.002200584415812259,0.010963524338792377,0.001164074230459845,0.018531861709793804,0.006671803609342608,0.017514457806856277,-0.003348150101130689,0.010858545764225154,0.00852364978633548,0.013988728558496241,-0.011834460500281922,0.016469439722294213,0.00673911763907706,0.010568879615898832,0.006649614254432577,0.0035158949186720355,-0.008408542742179297,-0.0011946631486450551,0.004059803116883392,0.005231311787489476,-0.0006781741632472352,-0.0016611033163642468,0.012448016038986631,0.0009627162884444319,0.005635391222073913,0.003490288535805287,0.01067747723597143,0.002328298658305599,0.0038288839658321035,0.019973328133421963,-0.006913980790479798,0.016374636429788692,-0.009832229581441277,-0.0040074009059003855,0.007796272190620773,0.02067293277148978,-0.0056093584103369155,0.0017472879092744185,0.007895024675840358
2019-12-23 00:00:00-05:00,0.016186852137120185,0.010694271965226468,0.00793069150691298,-0.0012799673189119894,0.00408196881056056,-0.011121038379963076,0.029239836674000128,-0.0001232359930232489,-0.00338669214338589,0.003631847326724357,0.0016601094671877753,-0.010229223408379283,0.0287000814578497,0.005988874144370961,-0.005148696623339713,0.004359618366314917,0.0001400048204639119,-0.004734713435246792,-0.0036742857396882015,0.0031789853921830634,0.006282490463447229,0.009405047670838279,-0.0018900916535034163,0.00022707134464560784,-0.004265595448359258,0.013715901250214891,-0.005168570066365085,-0.004934620518377183,0.013605845033803925,-0.0026854970603380824,0.005416418341538246,0.0022877524744108167,0.0025481458698255223,-0.015091638736281587,0.0058428045228064345,-0.005200141628418347,0.006794935498554344,-0.004228417495866356,0.023816411403864958,0.007875604416178475,0.011717032491371068,-0.0014968710901655134,-0.012969663017461741,-0.0004367765957186699,0.0006986649669240015,-0.008991893738505688,0.00011347069310201972,-0.00029518815302071637,0.004738776689376948,-0.003075058942093539,0.0025985086149931352,-0.0002914136305576752,-0.009354564791286827,-0.0010922319179214749,-0.0016040263873541862,-0.00971227757720196,0.013952367542128481,-0.0011701265147624727,-0.00436330681015304,-0.004779697735539479,-0.012167550038718108,0.0013181530130105714,-0.007230130669256771,-0.0005818677316377351,0.017522546173188585,0.008180785224915442,0.001745393170075652,0.0005914831813952973,0.0,-0.016324535970008075,-0.011343368772801794,0.0008001054519851246,-0.0023002248442408487,0.0020501829900366588,-0.006400933138403363,0.002291491823553906,-0.0036760746630766115,0.008757301884394152,-0.0012881800571861032,-0.004512243377871664,0.002205074176737167,-0.002603279143925222,0.012186399003930329,-0.009439882991544355,-0.0035804849601252585,-0.0020456293767766084,-0.006291557355479434,0.004031988879219794,-0.005700951159167894,0.0330530426375991,-0.003106506976526835,0.008508014563946332,-0.005447040273453325,0.01303219150695382,-0.0031837400393742114,-0.004905824940585952,-0.010852963604473902,0.008959915968115021,-0.010529921605494067,0.004991720202064594
2019-12-24 00:00:00-05:00,0.0009502126229761655,-0.004441994768039272,-0.0008016994664811439,0.0036926792450602667,0.0020953936917795543,-0.0005887892602367104,0.02347937926077142,-0.0028845454405783152,0.0004841999815309985,-0.002116000655262421,0.003031141375412629,0.0020059358457031103,-0.01357119620769195,0.001420756617625566,-0.00039718778839035974,0.005838988665867826,-3.972255938094501e-05,-0.0007913630277322077,-4.4326452623170933e-05,-0.002160845082744679,-0.006892431763388247,0.00029115442043930805,-0.0024767770014928114,0.009703187902516676,0.0001942195750068741,0.001083027762423524,0.0031316361219538,-0.002997156578118467,-0.006675093677470214,0.0017462204794943586,8.306546573093924e-05,-0.003146987369888732,0.0006522234435994042,0.0042073270762032315,-0.0005464335016113694,0.0008869784187089464,-0.009026330906368753,0.003172972436084362,-0.006017175119599078,-0.005131562399332811,0.002684732581810902,-0.00044963768491840673,-0.005180520185758942,-0.004600955614941738,0.0035731853430083825,0.006637925081806058,-0.0006805374848724503,-0.004213875001978046,0.0030345149522469526,-0.007349988479311708,-0.003488863256878136,0.0027655834407049377,0.0018778068755487122,-0.00364903314578023,-0.0007086188472523204,-0.0003051056426341506,-0.004424108640069548,0.001504097499747043,0.0007060180360576519,0.002392922323175469,0.004739480067608456,-0.0010545065546060655,0.0,-0.005154427707026238,-0.010080455230663974,-0.00851556715425509,-0.0032756459583285933,-0.0005914831813954028,-0.00019044851595139987,0.007218848226200292,0.0003001834054278616,0.000998889452425087,-0.0008382040844020402,-0.005039860865184712,-0.0010949586085420013,-0.0007633318282750913,0.00255890598222816,0.0010458928798936689,0.0007363261255935161,0.0036115948961963156,-0.0016700334751253332,0.00328145330717261,0.0,-0.0020573657836905446,0.005503071877448669,-0.002819448370633443,0.0016351047028044566,-0.004674928173277623,0.0046669662153716466,0.014281404577191001,-0.00015580067286382232,-0.0018656403817327186,0.0026163669770581707,-0.005141585764815392,0.001509363451642378,0.0026160973929403378,-0.0019563436513959204,0.00018567388763084366,0.0040246652324394195,-0.0038486163265103747
2019-12-26 00:00:00-05:00,0.019645981392555818,-0.00022278166200226856,0.0,0.002077355786301576,0.004721265035218602,-0.006301455639842881,0.0019319561804270835,-0.0017760557600275918,0.007930703654001715,0.04350624357368459,-0.00789384719430371,0.005356726054909133,-0.009292241514575422,0.008481558047952463,0.0027767427084387977,0.00989217281951592,0.00717918051874696,0.01258662634233375,0.004337038713244751,0.015655129452359,0.005005069929440272,0.010076799599515286,0.0004375022103647644,0.009832618006802364,0.005134978122463631,0.0050900130907078215,0.0050849693647713815,0.007688646738861442,0.0014639393633730624,-0.00040263005306793466,0.002158073916542522,0.001717825689537031,-0.002287342220988862,0.0028180231213906157,0.005811581377564768,0.0017718069805084617,0.0074623705056233985,-0.0021141119668907143,0.011277283056792256,-0.0035293838372958577,0.003568282482608962,-0.0049582859684208225,-0.002737756238437935,0.013328994915801244,0.0056383730056542075,0.0006797871509724992,0.003227886133944501,-0.000518710625844318,0.00687731812532646,0.009563537932042591,-0.0006854603876108238,0.010556503344805134,-0.011004484715446497,0.005650170119297305,0.005325308241941349,0.00022888451243657546,0.005444615614788343,-0.0003339709849844329,0.005765273212033137,0.0019806089605005264,-0.00254921817477622,-0.0057568687044019596,0.004890907996600596,0.012932791621240648,-0.0005093753370397983,0.002383717715252277,-0.0010939671212674403,0.008251377311420567,0.00816324471007441,0.006010909272495635,-0.0017121711212707595,0.00567610780760439,0.002385994889209671,0.0024296879191085434,-0.0014623278729747533,0.0022879967315886677,0.0,-0.0009297435185845268,0.00970523591807983,-0.0041769511259150014,0.007592955083822022,-0.004983187486116532,-0.0028782664582657873,0.0006334412370104044,0.005814302142751367,0.005120251635176451,0.0026413468811162227,-0.0024530864485483687,0.001033984943796239,0.013291643487754986,-0.00038913019249825584,0.003761801791268176,0.005101000513730782,0.005982178316578902,0.008012157305452818,0.008441025787745809,0.00016312705997932923,0.00611288664163507,8.341559901260972e-05,0.0015696892918125294
2019-12-27 00:00:00-05:00,-0.00037955657713799817,-0.007038008443502617,0.0013738126293939426,0.0008012282521656733,-0.0012387005896818328,0.008850064098862341,-0.009697323191664048,-0.0015306517147906803,0.005296038600543343,0.0005509958634312385,-0.004570246369258576,-0.001755667299779703,0.0006666690788525951,-0.004797291065745584,-0.0033726433614107514,0.0039740674590184755,-0.00045722806851825347,0.0028102069226156683,-0.0013698827176030328,-0.0020063357367664887,0.00040479208207844437,-0.004208725893730827,0.008711079329464537,0.002886668141179024,-0.004649431990523639,-0.0003076250263156401,-0.005492809357628184,0.002852915831275616,-0.0016731419644440467,-0.0010746324365441052,-0.0024904563951346627,0.005761264364442372,0.0003924842923296697,0.0003430955536822238,-0.007087574463166844,0.006395943688309618,-0.00208935424588074,-0.00956952427678478,0.0002621112332071741,-0.0039360842248759124,-0.004462346133825822,-0.006649735042990478,0.0021907826189311113,-0.005763454579004665,-0.0023815580240367233,-0.003856686664090855,-0.002264255602495642,0.002665090699004016,0.004337233946563704,0.0007113860975666846,-0.0005490555862068512,0.0007186758901516366,-0.0003164490250998921,0.005980058550294858,-0.002305603174413284,0.0028935024771869714,0.00330807771509834,0.004167474955109512,0.005133838274294357,0.005617257371393554,0.007809103600805771,0.0068161435595918566,-0.008033825291079346,0.0014908398485870117,0.0037866612090694564,0.0,0.0017501775323535715,-0.00039142029338761034,0.0018260821750417232,0.0022703741917918974,-0.010699517348460268,0.00850297835639991,-0.00974674718346293,-0.002055623903543999,0.006199154152830681,-0.001524664903313579,0.006923786253658283,0.003249353215636677,-0.0031941480196951816,0.0045147893723886225,-0.0028570285446930348,0.0005676307725415262,-0.00474644599739769,0.004580561610446157,0.006593868299851254,0.0020409329904793353,0.002479620372438969,0.00257539392383323,-0.0020693421288332393,-0.0013003685301450005,0.0007002298819261635,0.0010816867683121365,0.0033127593976413124,-0.0008405925517634918,-0.007007100219234097,0.0012152322331168777,0.00390823114819873,-0.004256425086165555,0.000585669882698309,-0.0034278450390922907
2019-12-30 00:00:00-05:00,0.005917804719758333,-0.007652405913092016,-0.006888494425213809,-0.007472886164376384,-0.007434113065434581,-0.0013712912865782108,-0.014395010660351384,-0.005230422180498523,-0.0010044206494461473,-0.01232833213461872,-0.009746459791259973,-0.007134522337060615,-0.01139323158279332,-0.005673560105467959,-0.002786136561591405,-0.009049000923666936,-0.004323368096314289,-0.006412621240672129,-0.0016818100354716787,-0.0020102530918938845,-0.00513832062108918,-0.0012619670801330264,-0.005653412725003949,0.0017722194002780843,-0.0035014171910677087,-0.0057106155905961905,0.0034959470690969466,-0.01551548257481925,-0.003775210938312045,-0.009453225852272948,-0.0037475515653469247,-0.00509700355738767,-0.0002616773232986436,-0.013677941238037575,-0.008976829620719037,-0.001980421107042245,-0.0009149690711914806,-0.011821951952859122,-0.01579297689993731,-0.00837354958966549,-0.008984877850077342,-0.01558698313572149,-0.0032878133371706023,-0.011082583322942183,-0.0037354093712864693,-0.012166441086359246,-0.0003395869893425741,-0.018353313087604215,-0.007686125562019111,-0.015927730542192115,-0.0030919486235059766,-0.0036719371081740436,0.002842403582786921,-0.0014464331313462325,-0.003634253012184592,-0.0016743510243441514,-0.004328584689817216,-0.001498477298820294,-0.010092602680686295,-0.006378492264500052,9.061226387856806e-05,-0.00371214986261238,-0.002560746062584975,-0.017890958391147405,-0.008099990713257982,-0.010170814238072963,-0.005149761163651377,-0.00254766528933581,-0.008656037250241218,-0.00504339553462595,-0.01771965073313985,-0.007609815229316734,-0.019395478441285557,-0.014317794728886321,-0.005321616743446514,-0.010482207934860103,-0.012931251647326546,-0.007092539944444094,-0.013157481870589318,-0.0041753445017578125,-0.0026654923647606273,-0.007860274733218247,-0.010815879022401753,-0.0018929772840036684,0.0,-0.005109880096273101,-0.002479620372438875,-0.0046345892150918,0.01081665860236641,-0.0371131230011561,-0.007103033268774905,-0.007188659679340008,-0.006969685202921352,-0.02124296468800284,-0.002363484518577356,-0.00827098651999277,-0.005214239673821825,-0.005952361375815807,-0.0015900028785464325,-0.005883799519117507
