Date,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2020-04-01 00:00:00-04:00,-0.030198576573479685,-0.05051056006116379,-0.01994920687419826,-0.03534875163967193,-0.07304279435480159,-0.03440496791684831,-0.04825949454897149,-0.045951104452576066,-0.07545785542628553,-0.10227983432745376,-0.07206976013700951
2020-04-02 00:00:00-04:00,0.020816836568743738,-0.0020744863978059288,0.031019900720573916,0.10402531679481321,0.022507142573973533,0.030504841288658636,0.015039570846989108,0.030892106554927294,0.027888277988529553,-0.0010624101603528627,0.034751296744929994
2020-04-03 00:00:00-04:00,-0.022762704298607366,-0.009721604683276845,0.005392963063026077,-0.023904417458993115,-0.025587784432489047,-0.005836159827157281,-0.03119978267620077,-0.022242536236308754,-0.007079747753244611,0.03449957052467935,-0.03544796221643698
2020-04-06 00:00:00-04:00,0.05953993248744622,0.07298388588798556,0.03619520554492623,0.03207248761990409,0.08204106551118767,0.04062130341173832,0.07676673437894492,0.08549690276258834,0.08476783690924856,0.09999943237797614,0.07338304189583397
2020-04-07 00:00:00-04:00,0.0054207097522081926,0.02162368850308371,-0.007274559525378563,0.013215365222412975,0.017663544111108462,-0.01327296253393408,-0.00856804587230785,-0.010819874725915665,0.03977633258608461,0.043397752948670015,-0.01506751251964303
2020-04-08 00:00:00-04:00,0.014321563344465093,0.031288937672680955,0.015794950858143402,0.06398459878682504,0.047374887779338425,0.03898370230432425,0.041168430196346084,0.029924435747524694,0.05574928789486307,0.061460235896033624,0.04694481986119057
2020-04-09 00:00:00-04:00,0.008066002958315627,0.02781127019500409,0.007117145120277367,-0.02105222408663705,0.05299378217987525,0.006308838607606093,0.004034274568624209,-0.0006641319247158228,0.031560194013256444,0.06049244955809206,0.04674596606418017
2020-04-13 00:00:00-04:00,0.0017737992650868424,0.001540160925113776,-0.007442298869644046,-0.004660809313208167,-0.03864792131111674,-0.004857249998468352,-0.024801120970067807,0.003915919551964879,-0.027501122463067493,-0.03874248357179521,-0.038371961899737426
2020-04-14 00:00:00-04:00,0.033471391495395846,0.03453564790080547,0.041548540594086546,-0.00590724890795723,-0.005229679852542199,0.03449992258368446,0.009805723202532174,0.03982735709232435,0.011904777387793872,0.028993758643339994,0.027382374283414963
2020-04-15 00:00:00-04:00,-0.010713153957842185,-0.02524671715489183,-0.015111259702643053,-0.04305551000898744,-0.04807211756166277,-0.005718880554915627,-0.02972452243729616,-0.0262836174478336,-0.0699112777345082,-0.06581790679427058,-0.036013374990990145
2020-04-16 00:00:00-04:00,0.007101594887071831,0.0043815131485333975,0.008451989968872212,-0.03330242963757583,-0.02244710646488192,0.01883383291091767,-0.01411537601990637,0.009733010705714125,-0.003960217349918928,-0.06255594770766179,-0.0028615967931619264
2020-04-17 00:00:00-04:00,0.012195235858425812,0.03724023432482885,0.011004310936192042,0.10378937685600124,0.059692651499072776,0.021034155045009738,0.05388061055117868,0.018256737928319323,0.04210767155228919,0.0321652239686747,0.03422888803591467
2020-04-20 00:00:00-04:00,-0.008626557056747012,-0.02021340916722704,-0.02049824549576547,-0.03676309840371353,-0.021189944341103488,-0.00633659431390815,-0.024098351274123138,-0.012145962191072163,-0.03861134880683884,-0.03153246833124988,-0.03637998320790226
2020-04-21 00:00:00-04:00,-0.02830072538224087,-0.03752400071475672,-0.02875238789411435,-0.023153259524628444,-0.03530155481190426,-0.029748411049706002,-0.022723278281324512,-0.04608680062796698,-0.027235547624809488,-0.016128772791918464,-0.007954186783243162
2020-04-22 00:00:00-04:00,0.014365843695990211,0.026020029416207634,0.01144673926196202,0.038137949072615786,0.009542039100195833,0.01720769068098985,0.005284179653421333,0.04093493797591068,0.02285284316670395,0.011810511671112103,0.032022227694006346
2020-04-23 00:00:00-04:00,0.005597520793279414,-0.008292925457398638,-0.008718750574483094,0.030715398538365742,-0.000499213807148792,0.0013719620195256177,0.010193826879630543,-0.005942013107644328,0.01035401078521391,-0.0021990396651335705,-0.017553157989447458
2020-04-24 00:00:00-04:00,0.010494880114552137,0.01839922140802003,0.013660273853069893,0.0021165254960108944,0.017779963463654958,0.017570674199670126,0.0009500219254385372,0.020111472208585574,0.008994926982137316,-0.023955369941338713,0.0056418844849264365
2020-04-27 00:00:00-04:00,0.008299205986980241,0.029115551531548874,0.005784641139742267,0.021432462912211417,0.04187740207061877,0.01496633354660055,0.02233566858816223,0.012930704889342844,0.028037048403875154,0.06383348195660615,0.01378047501472988
2020-04-28 00:00:00-04:00,-0.016845103347440046,0.0026032761622601635,0.005077522564987552,0.02019094053364896,0.0207542729773726,-0.02125975989683977,0.01204198255807666,-0.015185214608677793,0.026533246310746418,0.03743984985063382,-0.004974808190332984
2020-04-29 00:00:00-04:00,0.03161501637358449,0.01731231536094729,-0.006840370320168643,0.06582324789003895,0.04459427636126445,0.003192249471857906,0.016200243348759753,0.03635058542760512,0.026638924983420256,0.027431363411302666,-0.01367078771535491
2020-04-30 00:00:00-04:00,-0.006249359081720113,-0.014798693998840151,-0.010878770750278316,-0.017256749200545332,-0.03623686462842245,-0.00379864529932548,-0.01815153326927959,-0.011831985063152771,-0.02313025850902143,-0.01246879981859624,-0.017140960978866155
2020-05-01 00:00:00-04:00,-0.011854862746734175,-0.0377015589332571,-0.014801155872435485,-0.05849326320867194,-0.04006426518835003,-0.02029478324092528,-0.04048524858122429,-0.03175553052009153,-0.04914872822820443,-0.0355222272169739,-0.027890451481369677
2020-05-04 00:00:00-04:00,0.0032576669297491967,0.00877087213454903,-0.0009718049577136869,0.030783805447048215,-0.010702116415392624,-0.0010579879484760555,-0.019454134671682298,0.014132489608683666,-0.006568740988609363,0.003655498947913936,0.007503046736290364
2020-05-05 00:00:00-04:00,-1.1291675909344584e-05,0.009227330727765165,-0.0008486292132674439,0.009466013082695084,-0.006218520402229582,0.021328491830361673,0.005311139837926239,0.011782740961794774,0.0028841266977058704,-0.012299970531196868,0.006347164773896435
2020-05-06 00:00:00-04:00,-0.010522144470471596,0.0034037016252428014,-0.01065188328925835,-0.0201767023552931,-0.02376773522577477,-0.008522452874342447,-0.018636221242166046,0.005464762857734395,-0.030063725405172534,-0.0476681667489363,-0.03564009812076999
2020-05-07 00:00:00-04:00,0.023589697561574172,0.01716094853968406,-0.0067650822198369945,0.02686251206866598,0.03077599157979971,-0.0028413097047360197,0.011987708424445713,0.019685326512605163,0.029790118975741773,0.00692271691282894,0.007357579048538033
2020-05-08 00:00:00-04:00,0.018318719149810186,0.026574694231367976,0.021800080956722312,0.032799286519988945,0.026244048330702614,0.0022419000961865212,0.026392820739943392,0.015461552054109377,0.0317341019127192,0.01543492060410913,0.020927526412805205
2020-05-11 00:00:00-04:00,-0.005074252837590707,-0.006130079452248996,-0.002531774735344677,-0.01693229887761006,-0.027182876100316316,0.020557044385695257,-0.016870853381715005,0.009271703937492496,-0.01043266770416943,-0.026273364376406864,-0.0015191792138045778
2020-05-12 00:00:00-04:00,-0.02010279607267111,-0.01782388009273332,-0.009505937204051676,-0.019309017513997734,-0.03803719838485849,-0.012360743189403356,-0.028101754741974357,-0.022904208645467092,-0.011815872848251474,-0.018844324876901776,-3.444565282822767e-05
2020-05-13 00:00:00-04:00,-0.01350295879618139,-0.019529088622467303,-0.008719038740815959,-0.039700966916309,-0.038388201781508084,-0.009502435295567093,-0.026491178262185423,-0.017201426380083644,-0.03368649358645573,-0.03305709822281017,-0.00732375669006356
2020-05-14 00:00:00-04:00,0.012589529470746827,0.014947749678052374,-0.00484975919412028,0.008297643704811833,0.0358106731592024,0.012413561673222051,0.00715123318532938,0.015159754355163424,0.018927759518296526,0.0003787691966412152,0.014472766287070773
2020-05-15 00:00:00-04:00,0.012909036308323131,0.006876702584424688,0.009378187405381284,0.002072844450981304,-0.009319934103985333,0.004187899461940798,-0.00804763892289256,0.004230514043002679,0.00997645022407025,-0.0023228733242317977,-0.02068807230922953
2020-05-18 00:00:00-04:00,0.030648626023533194,0.046095634741512764,0.020284407845301354,0.06435699965967752,0.06139612284364971,0.0018519486608723763,0.07982091613896594,0.026897677778584542,0.0710420869252191,0.06554883801632985,0.037628619743443247
2020-05-19 00:00:00-04:00,-0.00903383191864045,-0.004689058306356084,-0.0162215673443852,-0.02836538299589324,-0.028593854156119924,-0.015799964618931617,-0.01599328975302402,-0.004055940542421127,-0.020427417988435156,-0.013356609955206579,-0.018790501422300113
2020-05-20 00:00:00-04:00,0.01645873122108149,0.015088089170806075,0.01098336595389628,0.03438137610060049,0.02636877829438479,-0.0013685506898104632,0.01826792782525749,0.0229344671618028,0.022381375517743413,-0.010293766814905094,0.011124896630550656
2020-05-21 00:00:00-04:00,-0.008309542347331353,0.007858315223165662,-0.008781100540683305,-0.01272591840186845,-0.0036781071661356134,-0.006059323210256759,0.005429524210907922,-0.01645802026958892,-0.010954074402704047,-0.0013650658097952204,-0.015656757835376175
2020-05-22 00:00:00-04:00,0.001436609330094732,0.0007497162558052314,0.003175697236182997,-0.009508489063810093,-0.006043681446525917,0.0006482454991419544,-0.0014982004131897134,0.006019715068992417,-0.0031113859343612034,0.01758242920986494,0.01532753353005533
2020-05-26 00:00:00-04:00,0.0033786795152092636,0.0162089548755862,0.004239850933732956,0.0236080782272107,0.06830324010133777,-0.0022838722695258,0.04316668382237758,-0.002662048897490824,0.04120670676060557,0.04404162806257493,-0.0005432551943786923
2020-05-27 00:00:00-04:00,0.011996502946519987,0.013558606883329565,0.013383969687730387,0.012071003426873207,0.053879081673047474,0.006866525244488402,0.039756865442236784,0.0056049091974584575,0.013439974005894148,0.04848388192167602,0.015334483613300899
2020-05-28 00:00:00-04:00,-0.006537624369161322,-0.011955192013742712,0.008156724872304616,-0.032321258759366506,-0.028025649975904413,0.01158088090819483,-0.009447078344246879,-0.0011043800506713006,0.012308842055348122,-0.016010563235721538,0.03346558178818862
2020-05-29 00:00:00-04:00,0.00872922406138429,0.004163929600369881,0.000768891284198491,-0.00029758180305572884,-0.01802657524450152,0.013597469849687604,-0.012709968647378226,0.01663153000208491,0.0042934045197864255,-0.017359030854509676,0.005681790220079536
2020-06-01 00:00:00-04:00,0.004225556883041657,0.014067165006109966,0.004322034587464294,0.019252409420046867,0.016316305950177055,-0.01423812393260672,0.0015962347432603914,-0.00398554864882321,0.007196005855130328,0.04445436179614411,0.01258047690252845
2020-06-02 00:00:00-04:00,0.0059859799682649446,0.003417735688284315,0.0037488010392945454,0.020258817345714906,0.014855323762706067,0.0035786603271855165,0.01608889438015795,0.011209574170387282,0.030007575015384553,0.013431291690720042,0.0038405585002565315
2020-06-03 00:00:00-04:00,0.005707096848473785,0.024372260243251124,0.002421386061283925,0.028847412911586854,0.04270052042919981,-0.0004940124472114112,0.041587762309333726,0.006539664710582364,0.02834561746642758,0.07643781310182383,0.013783661877093746
2020-06-04 00:00:00-04:00,-0.00537508292478788,-0.004480667803385436,-0.0024259104021813567,-0.007093350432704803,0.031586673922616056,-0.0019538069146058383,0.014051661020628287,-0.006473212371665048,0.012030381323752072,0.011187379440819245,-0.01733163457490061
2020-06-05 00:00:00-04:00,0.012199049619320574,0.032978060373528316,0.01777143488813898,0.06904625071099987,0.03585339124160946,0.015231984702662111,0.04212614097692454,0.021791474527636478,0.034639582744422096,0.08177456203701003,0.010076853278523071
2020-06-08 00:00:00-04:00,0.01356586855918806,0.01841884922951479,0.012252987136059917,0.029799711375321586,0.022832183382339236,0.004199546052116338,0.030346048581993943,0.007649155483826892,0.010397769671490338,0.04123950072735916,0.02701421488180837
2020-06-09 00:00:00-04:00,-0.0036705729247159258,-0.01364166926761246,-0.010538981364840808,-0.024401591201738928,-0.022716465633526757,-0.006859269942912983,-0.029837148423989344,0.00046153667181218945,-0.021608675653919912,-0.05176710866226563,-0.013212685155534783
2020-06-10 00:00:00-04:00,-0.0015326288874238847,-0.008843414870765716,-0.00033465258591543667,-0.05078503479108589,-0.04957783244412688,0.0006418050155864854,-0.02715685309853313,0.012759828683494973,-0.011467631710106568,-0.021209033075244788,-0.0038113095081006576
2020-06-11 00:00:00-04:00,-0.04687554452980313,-0.06230476849130873,-0.03928604929573532,-0.08881341465325839,-0.08735453646104124,-0.05524526364663391,-0.08184174212345664,-0.0646075857061842,-0.08675788900286857,-0.09846810266949521,-0.040851758120349066
2020-06-12 00:00:00-04:00,0.00837528401819436,0.01606260266768855,0.0012208225948311655,0.030652197342416934,0.03600423981228275,0.006947655902308661,0.024882128858089478,0.016779929176321567,0.03153657910556746,0.040351356531367066,-0.0027404527180676683
2020-06-15 00:00:00-04:00,0.00954244327789825,0.011582828525259074,0.01093065601676381,-0.0073330037254363345,0.014332007948980843,-0.0023539167538474547,0.01131186718773394,0.008631324166981948,0.012222052470509686,-0.0021025781878061898,0.004558140720414606
2020-06-16 00:00:00-04:00,0.009253340694427186,0.012016037880941436,0.016504971233386973,0.03075487271728029,0.015147066681049226,0.031008032976012168,0.020959944688262677,0.017811509857431112,0.015453317367398918,0.0118811656506182,-0.0017588416335076768
2020-06-17 00:00:00-04:00,-0.0012315210830676029,-0.003549899393332237,-0.0020970793838447736,-0.028137572283004193,-0.01874097344474077,-0.0023956571687433165,-0.008297762829407782,-0.0006376445036662006,-0.014871384406154037,-0.027694528604847602,-0.0028050867350414414
2020-06-18 00:00:00-04:00,0.0055750426823928285,-0.0035720399366725654,0.0056615104293099745,0.0067604050482266585,-0.002198996498602864,-0.0025491517242343274,8.510136878949703e-05,0.006351075226414565,0.006590668189139279,-0.015103850198112171,-0.0013831361448253532
2020-06-19 00:00:00-04:00,-0.003983753446310309,-0.006722809912023891,-0.005881492876388554,-0.017201742614185382,-0.006672411412061237,0.008351332335440786,-0.01082130493837505,-0.0077753155612868,0.0005767328321535053,-0.012525380724299007,-0.038851562472572036
2020-06-22 00:00:00-04:00,0.001366564149923274,0.00788272036173905,-0.0036289460136889697,0.005617200411056497,-0.00727358925759245,-0.0028180381842509003,-0.004900786633925013,0.016435378852320767,0.005672540403679764,0.008654602432044311,0.014808904976363002
2020-06-23 00:00:00-04:00,0.003047796322216261,0.003739531191774786,-0.0036276613444488092,0.0033659015725803314,0.00571154870093933,0.003155349661298506,0.002372392561471361,0.0030309015585600224,0.0009887266069003014,0.011204602843522975,-0.016613537170282983
2020-06-24 00:00:00-04:00,-0.02114248273005395,-0.024403693044343342,-0.015241480509159636,-0.05241144984248852,-0.04023915563076507,-0.02119255729648493,-0.03745506117564393,-0.021943315073496367,-0.051413698526880575,-0.057035599936415854,-0.01340133172689186
2020-06-25 00:00:00-04:00,0.006774730595087448,0.004673251115273227,0.005487200125694057,0.0194894421320199,0.028472677765908155,0.011827211528269032,0.01105941779922012,0.013585951866399819,0.0269042038078994,-0.0009532475189727273,-0.015002086490230715
2020-06-26 00:00:00-04:00,-0.03501204418212897,-0.030421047312510687,-0.022278522951835467,-0.03591165330527765,-0.055118443594758836,-0.009962636896408656,-0.024308546356936155,-0.017374060834700236,-0.007833715035672305,-0.039706458034165656,-0.008465180478849465
2020-06-29 00:00:00-04:00,0.017941860031310347,0.023754247273148964,0.018078330937168645,0.017696698832759535,0.014783290433142365,0.0064133473462265845,0.037846209348040456,0.006850207443800369,0.025276417627658643,0.06258142312652816,0.012530325226819267
2020-06-30 00:00:00-04:00,0.007860653926289485,0.016492826069188712,0.006782552067386423,0.014635130291443962,0.01673474816713609,0.017823407054201545,0.005129784125069021,0.020229520821572124,-0.0007311837563699942,0.011083269480120044,0.0030601847124581776
2020-07-01 00:00:00-04:00,0.020122070960195533,0.006912711109450198,-6.773847831173307e-05,-0.02399577321170011,-0.018193546567757225,0.009180605776460935,0.0038804310341966305,0.000829515233479404,0.006108547508523339,0.02342356722911128,0.02324558569345128
2020-07-02 00:00:00-04:00,-0.00404040562973611,0.010394442175683104,0.0038315699275935167,0.013826750113104748,0.005550310834913286,0.007508091519286721,0.005493842115859562,0.006131523346814567,0.025087468850141115,-0.009442257823664466,-0.0006817008937552646
2020-07-06 00:00:00-04:00,0.0195868006347456,0.028600753400828804,0.005112079839901501,0.0021171458885764663,0.02382018643669979,0.010598131281850278,0.014916662380204063,0.014879543827655165,0.01783613834245765,0.004190919506462264,-0.008754133677078836
2020-07-07 00:00:00-04:00,-0.0037839417711653606,-0.013800324548739208,0.013456311263341755,-0.025388047789102152,-0.02993753209249224,-0.007649422332158671,-0.02060389427553966,-0.009714071810386285,-0.009299976976925101,-0.022248990813402265,0.004564046036334754
2020-07-08 00:00:00-04:00,0.008519516956855162,0.002315271937095421,-0.0027034256689944013,0.0026474335948447236,0.013107168715507654,-0.0005251539580364704,0.0009396964097633366,0.012973611118320108,-0.023083068978285156,-0.004064421133493092,0.013424207521158622
2020-07-09 00:00:00-04:00,-0.0011200699347782201,-0.007767098402054834,-0.009909265924020898,-0.050878280764496686,-0.029705205963631163,-0.01046084125052114,-0.025919188003396206,0.0064081867127882795,-0.010435842875300267,-0.025336480613802073,-0.015832071637345475
2020-07-10 00:00:00-04:00,0.021988190661462594,0.024275750222124918,0.02156616370388308,0.03156946305426886,0.04374621009171561,-0.001446650397149633,0.015533878869401349,-0.001105926009937475,0.02539108195028729,0.021325622326922235,0.024635217281634147
2020-07-13 00:00:00-04:00,-0.01737511075067192,-0.009884594728198097,0.00017960253301600016,0.0004903167921614419,0.0044666437553256425,0.008459726130139887,0.005730553232132388,-0.024413354319728152,0.00556601838096154,-0.018456524193030437,-0.004246066735402925
2020-07-14 00:00:00-04:00,0.01044887259906276,0.01776612796334682,0.015902171339710842,0.03574631161047417,0.0020750981075549845,0.015175502081400515,0.0217085611422664,0.00958956117466365,0.03027032088697968,-0.00816520070338166,0.012331993570582199
2020-07-15 00:00:00-04:00,0.004546071194286804,0.022061716785489797,-0.0015368153396441285,0.00873227073441822,0.019804202784154894,0.010607242700389503,0.023775483273938913,0.0036383171425639575,0.019936266416383346,0.033039880195418495,-0.013842890726429918
2020-07-16 00:00:00-04:00,0.003736930123542377,-0.00595496705966725,0.006438497562575888,-0.0048581163273608285,-0.0019412895136003304,0.00019790880181335579,0.0009708205581633108,-0.010339561320546385,0.00838067317966115,-0.02809634002265776,0.018996533929237117
2020-07-17 00:00:00-04:00,-0.004728618188560283,-0.003370635611738755,0.006195591339072648,-0.02015778206758535,-0.01563115718355047,0.011581914297622052,0.0026178086564019186,0.00872800126711487,0.005876897829539103,-0.0008350047523939396,0.019176887093857634
2020-07-20 00:00:00-04:00,0.004288951306376403,0.009561126325601,-0.0122949005558071,-0.020624914364349465,-0.0074983473134316555,-0.0024442291232441293,-0.01521539063368335,0.023433150962750716,-0.020658412762481086,-0.013389934916953427,-0.008534308804640662
2020-07-21 00:00:00-04:00,-0.001915908550825286,0.0005026955741312451,0.011251852703565332,0.058739150287810175,0.02346580644477797,-0.0021174088164595804,0.015263793205545708,-0.009653876448388422,0.01626982861100696,0.0018271861625924497,0.011165382567607698
2020-07-22 00:00:00-04:00,-0.0010216349977753684,0.014006419068135906,0.0076519547120291395,-0.01535370816669015,-0.004691306198418698,0.006522380858047342,0.008188485556854374,0.009228116790905495,0.01761693900803319,0.00845412672313224,0.01766874318571371
2020-07-23 00:00:00-04:00,-0.012898544075707152,-0.011548277967147975,0.00115663336695953,-0.0029464301605774223,0.003508239052967538,-0.0041298338385696515,-0.005469334673521163,-0.019948798327247497,-0.01613812037311967,-0.004062713985319908,-0.001298471148768322
2020-07-24 00:00:00-04:00,0.0023193157265171127,-0.005023081218591144,7.366797069481806e-05,-0.006790978229266499,-0.006489672146351761,-0.014737760759816285,-0.007753773790489869,-0.006963625868211012,-0.006355743669583736,-0.013104955889990154,-0.009939132330464168
2020-07-27 00:00:00-04:00,0.005002314461537489,0.009825944803424913,0.007006518173727704,0.00397742142802934,-0.007378163923459421,0.006172273212801756,0.0020510495112225652,0.013235567980800646,0.021733356168350922,0.019048489428103346,-0.012830745338653506
2020-07-28 00:00:00-04:00,-0.004315264837666769,-0.009855993101789693,0.003811459745692187,-0.017958163844649808,-0.003003566908323885,0.005160207727817017,-0.0059100772255773195,-0.010652203528049072,-0.022374699469412757,0.029602468930920528,0.022392819237602026
2020-07-29 00:00:00-04:00,0.005044514294721391,0.005716354598716458,0.0010404232367498226,0.015506771741086561,0.021905154107811534,0.004669772049971426,0.0050720395524253715,0.018162577495967464,0.012516447129171923,0.019522216842546652,0.003779657321367801
2020-07-30 00:00:00-04:00,0.00026545938638401545,-0.00598065751481773,-0.004733881325905792,-0.05090597388256651,-0.022175829995270506,-0.00960953098265095,-0.009535976723583101,0.009637586207646948,-0.026526960970398382,-0.031735398673622905,-0.0014125661008560942
2020-07-31 00:00:00-04:00,0.01030575455725339,-0.003953958416610352,-0.0035082210285588946,-0.00968021837651092,-0.0033199529219464065,-0.006730490957525421,-0.012445762058970956,0.007510086068688633,-0.0017496228002568618,-0.01218187780532096,-0.005096005973491471
2020-08-03 00:00:00-04:00,0.0017071465998551602,0.00695276025451772,-0.0018398543999328016,-0.0013370292808288055,0.0038327831193417173,0.011887116070520651,0.003694794655327206,0.017526713435387427,-0.013588160882119133,-0.019985546575853004,-0.01107488062392147
2020-08-04 00:00:00-04:00,0.00875140976295067,0.00807716789711879,0.01163359833722577,0.0243666552328371,-0.00771531964602316,-0.003244117704330375,0.0031661656258563076,0.01108305050644864,0.014167496320543965,0.02275268387075538,0.014964900859890953
2020-08-05 00:00:00-04:00,0.0033101831420731887,0.011113021533037795,-0.0038161968143229684,0.00897486171950372,0.016872421132652707,0.0011845776681586719,0.026342144162413293,0.005968016066462726,0.017024250248413433,-0.013372455694427963,-0.012594977679551965
2020-08-06 00:00:00-04:00,0.016160337410944445,0.005485242879389462,0.001900898800132711,-0.00030690823870878624,-0.007654570846433594,-0.0017990802994553843,-0.0006556946585051884,0.010065289887707052,-0.0025390716316119923,-0.010079037137404644,0.004686002360831631
2020-08-07 00:00:00-04:00,0.005654989667852756,0.0013231841464168956,0.004763147452491486,-0.001911079397741619,0.02836341486884591,0.004354512128370957,0.021952825829514463,-0.013542823318289966,0.0041054277475274575,0.012116263599924553,0.020086051305801576
2020-08-10 00:00:00-04:00,-0.0028411797138559202,0.01249430441670502,0.003025341488395823,0.030640186265538338,0.009348000888639834,-0.0027802742228853422,0.03529619887991571,-0.0052009057485709505,0.020793298881987943,0.0174798800856591,-0.009719298898623541
2020-08-11 00:00:00-04:00,-0.012140795007597082,0.0016093211684392954,-0.00494817586068604,0.0036062360287419173,0.01824651916041511,-0.005510982990348521,0.006203610087105375,-0.01385363755340536,-0.0002663297101158915,-0.0017638167130658352,-0.016630676397006928
2020-08-12 00:00:00-04:00,0.010874118638796042,0.017417325183632124,0.012156112513317186,0.019970388665203214,-0.0070552293261257,0.01732347337449622,0.002065839564447925,0.02206899035639181,0.005181980868145332,0.015289444177510573,0.014736793898034761
2020-08-13 00:00:00-04:00,0.002057499852189439,0.0010359624934816035,-0.0021572249870881405,-0.019935129413804487,-0.0095645025738574,-0.0033458544999518352,-0.0057709975313420874,-0.008167799697568687,0.0029160835931230106,-0.014658849159889202,-0.0017809310117508088
2020-08-14 00:00:00-04:00,0.0011443752979344085,0.001110864364112136,-0.0002884174970083162,0.004985529558643126,0.005373987040073996,-0.0004757233037128794,0.007587219250176342,-0.0014016174746144382,0.003440562840343292,0.014878869837742689,-0.011991317090594386
2020-08-17 00:00:00-04:00,-0.00015540231340279627,0.021968801520425903,0.007105018307431044,-0.0037844730109814757,-0.02238835138118363,0.006340048718629752,-0.009806693353632566,0.008716006503962493,-0.004730639955929499,0.001576800520088041,0.0049535220493840335
2020-08-18 00:00:00-04:00,0.0059357499158067435,0.005926687726777778,0.0036300896095980218,-0.01165390855790223,-0.010134113866006692,-0.0003487401764043021,-0.005725649831940683,0.004467562277510825,-0.0003256633037284481,-0.019625525275846937,-0.007120393685129932
2020-08-19 00:00:00-04:00,-0.005061804612577398,0.005015128710820069,-0.006397416207799296,-0.014131617970851449,0.0032510892540061746,-0.00460049870185999,-0.002181449726951722,-0.0012379715454386147,-5.493664043185198e-05,-0.02439577774638194,4.1474993071742714e-05
2020-08-20 00:00:00-04:00,0.0081533687231242,0.0028992980116292603,-0.0018407599653703448,-0.018757549568285115,-0.015431644330876957,-0.0025247914244898883,-0.005886942866142757,0.012303583238833057,-0.0146740141477903,0.012659823093406755,-0.008755773263288824
2020-08-21 00:00:00-04:00,-0.0032250944046317708,0.004514870592884392,0.001821099630363527,-0.006737161947616563,-0.004650433585353918,0.0014428328337355023,0.004716231915337619,0.006559509761699834,-0.0032085919064335187,0.0006349588544548633,0.0009544208006699398
2020-08-24 00:00:00-04:00,0.008688588799666832,0.018570055216175815,0.00899786829551567,0.024041839354820443,0.030604160107120217,-0.0037352539497861486,0.024786434809196442,0.009342850029271797,0.03755664915251174,0.022046963726549296,0.005292371832536774
2020-08-25 00:00:00-04:00,0.002753699629786735,0.004066164082916534,-0.0015879029735623722,-0.01503805856695422,0.001956714122421617,0.007104916933877033,-0.0027604493404812117,0.008269738044541841,-0.003434386392208643,0.003065763311369025,-0.006956596709075687
2020-08-26 00:00:00-04:00,0.02966209737761199,0.010926697408222403,0.0012401407683899721,-0.023692792089865383,-0.007965659165629762,-0.00042030030172436795,0.0007002451140568781,0.025224627076093818,0.01372566756334066,-0.01620526125041839,-0.012569369957702851
